customer_id,created_at,score
1852663,2017-11-09 15:20:25,0
1852664,2017-11-09 15:20:25,0
1852665,2017-11-09 15:20:25,17
1852666,2017-11-09 15:20:25,90
1852667,2017-11-09 15:20:25,21
1852668,2017-11-09 15:20:25,0
1852669,2017-11-09 15:20:25,18
1852670,2017-11-09 15:20:25,0
1852671,2017-11-09 15:20:25,18
1852672,2017-11-09 15:20:25,18
1852673,2017-11-09 15:20:25,0
1852674,2017-11-09 15:20:25,0
1852675,2017-11-09 15:20:25,28
1852676,2017-11-09 15:20:25,0
1852677,2017-11-09 15:20:25,0
1852678,2017-11-09 15:20:25,0
1852679,2017-11-09 15:20:25,0
1852680,2017-11-09 15:20:25,23
1852681,2017-11-09 15:20:25,19
1852682,2017-11-09 15:20:25,18
1852683,2017-11-09 15:20:25,0
1852684,2017-11-09 15:20:25,57
1852685,2017-11-09 15:20:25,17
1852686,2017-11-09 15:20:25,0
1852687,2017-11-09 15:20:25,0
1852688,2017-11-09 15:20:25,20
1852689,2017-11-09 15:20:25,42
1852690,2017-11-09 15:20:25,31
1852691,2017-11-09 15:20:25,15
1852692,2017-11-09 15:20:25,90
1852693,2017-11-09 15:20:25,0
1852694,2017-11-09 15:20:25,0
1852695,2017-11-09 15:20:25,0
1852696,2017-11-09 15:20:25,23
1852697,2017-11-09 15:20:25,31
1852698,2017-11-09 15:20:25,32
1852699,2017-11-09 15:20:25,21
1852700,2017-11-09 15:20:25,90
1852701,2017-11-09 15:20:25,0
1852702,2017-11-09 15:20:25,0
1852703,2017-11-09 15:20:25,0
1852704,2017-11-09 15:20:25,24
1852705,2017-11-09 15:20:25,23
1852706,2017-11-09 15:20:25,26
1852707,2017-11-09 15:20:25,0
1852708,2017-11-09 15:20:25,26
1852709,2017-11-09 15:20:25,2
1852710,2017-11-09 15:20:25,10
1852711,2017-11-09 15:20:25,0
1852712,2017-11-09 15:20:25,90
1852713,2017-11-09 15:20:25,0
1852714,2017-11-09 15:20:25,0
1852715,2017-11-09 15:20:25,9
1852716,2017-11-09 15:20:25,21
1852717,2017-11-09 15:20:25,26
1852718,2017-11-09 15:20:25,18
1852719,2017-11-09 15:20:25,2
1852720,2017-11-09 15:20:25,6
1852721,2017-11-09 15:20:25,0
1852722,2017-11-09 15:20:25,0
1852723,2017-11-09 15:20:25,0
1852724,2017-11-09 15:20:25,0
1852725,2017-11-09 15:20:25,0
1852726,2017-11-09 15:20:25,0
1852727,2017-11-09 15:20:25,21
1852728,2017-11-09 15:20:25,15
1852729,2017-11-09 15:20:25,0
1852730,2017-11-09 15:20:25,3
1852731,2017-11-09 15:20:25,0
1852732,2017-11-09 15:20:25,27
1852733,2017-11-09 15:20:25,18
1852734,2017-11-09 15:20:25,32
1852735,2017-11-09 15:20:25,11
1852736,2017-11-09 15:20:25,1
1852737,2017-11-09 15:20:25,2
1852738,2017-11-09 15:20:25,21
1852739,2017-11-09 15:20:25,0
1852740,2017-11-09 15:20:25,0
1852741,2017-11-09 15:20:25,19
1852742,2017-11-09 15:20:25,90
1852743,2017-11-09 15:20:25,0
1852744,2017-11-09 15:20:25,6
1852745,2017-11-09 15:20:25,0
1852746,2017-11-09 15:20:25,19
1852747,2017-11-09 15:20:25,25
1852748,2017-11-09 15:20:25,20
1852749,2017-11-09 15:20:25,0
1852750,2017-11-09 15:20:25,14
1852751,2017-11-09 15:20:25,25
1852752,2017-11-09 15:20:25,32
1852753,2017-11-09 15:20:25,0
1852754,2017-11-09 15:20:25,0
1852755,2017-11-09 15:20:25,23
1852756,2017-11-09 15:20:25,0
1852757,2017-11-09 15:20:25,90
1852758,2017-11-09 15:20:25,34
1852759,2017-11-09 15:20:25,0
1852760,2017-11-09 15:20:25,36
1852761,2017-11-09 15:20:25,22
1852762,2017-11-09 15:20:25,46
1852763,2017-11-09 15:20:25,19
1852764,2017-11-09 15:20:25,17
1852765,2017-11-09 15:20:25,0
1852766,2017-11-09 15:20:25,16
1852767,2017-11-09 15:20:25,15
1852768,2017-11-09 15:20:25,90
1852769,2017-11-09 15:20:25,37
1852770,2017-11-09 15:20:25,17
1852771,2017-11-09 15:20:25,27
1852772,2017-11-09 15:20:25,20
1852773,2017-11-09 15:20:25,21
1852774,2017-11-09 15:20:25,40
1852775,2017-11-09 15:20:25,90
1852776,2017-11-09 15:20:25,18
1852777,2017-11-09 15:20:25,14
1852778,2017-11-09 15:20:25,0
1852779,2017-11-09 15:20:25,22
1852780,2017-11-09 15:20:25,20
1852781,2017-11-09 15:20:25,23
1852782,2017-11-09 15:20:25,25
1852783,2017-11-09 15:20:25,19
1852784,2017-11-09 15:20:25,20
1852785,2017-11-09 15:20:25,19
1852786,2017-11-09 15:20:25,0
1852787,2017-11-09 15:20:25,9
1852788,2017-11-09 15:20:25,18
1852789,2017-11-09 15:20:25,25
1852790,2017-11-09 15:20:25,13
1852791,2017-11-09 15:20:25,16
1852792,2017-11-09 15:20:25,24
1852793,2017-11-09 15:20:25,0
1852794,2017-11-09 15:20:25,19
1852795,2017-11-09 15:20:25,10
1852796,2017-11-09 15:20:25,0
1852797,2017-11-09 15:20:25,26
1852798,2017-11-09 15:20:25,21
1852799,2017-11-09 15:20:25,0
1852800,2017-11-09 15:20:25,22
1852801,2017-11-09 15:20:25,0
1852802,2017-11-09 15:20:25,44
1852803,2017-11-09 15:20:25,17
1852804,2017-11-09 15:20:25,0
1852805,2017-11-09 15:20:25,0
1852806,2017-11-09 15:20:25,25
1852807,2017-11-09 15:20:25,0
1852808,2017-11-09 15:20:25,0
1852809,2017-11-09 15:20:25,24
1852810,2017-11-09 15:20:25,19
1852811,2017-11-09 15:20:25,90
1852812,2017-11-09 15:20:25,0
1852813,2017-11-09 15:20:25,20
1852814,2017-11-09 15:20:25,41
1852815,2017-11-09 15:20:25,0
1852816,2017-11-09 15:20:25,29
1852817,2017-11-09 15:20:25,26
1852818,2017-11-09 15:20:25,0
1852819,2017-11-09 15:20:25,0
1852820,2017-11-09 15:20:25,0
1852821,2017-11-09 15:20:25,18
1852822,2017-11-09 15:20:25,20
1852823,2017-11-09 15:20:25,18
1852824,2017-11-09 15:20:25,0
1852825,2017-11-09 15:20:25,1
1852826,2017-11-09 15:20:25,13
1852827,2017-11-09 15:20:25,18
1852828,2017-11-09 15:20:25,1
1852829,2017-11-09 15:20:25,41
1852830,2017-11-09 15:20:25,10
1852831,2017-11-09 15:20:25,21
1852832,2017-11-09 15:20:25,0
1852833,2017-11-09 15:20:25,0
1852834,2017-11-09 15:20:25,0
1852835,2017-11-09 15:20:25,1
1852836,2017-11-09 15:20:25,35
1852837,2017-11-09 15:20:25,0
1852838,2017-11-09 15:20:25,25
1852839,2017-11-09 15:20:25,9
1852840,2017-11-09 15:20:25,0
1852841,2017-11-09 15:20:25,19
1852842,2017-11-09 15:20:25,19
1852843,2017-11-09 15:20:25,19
1852844,2017-11-09 15:20:25,28
1852845,2017-11-09 15:20:25,28
1852846,2017-11-09 15:20:25,0
1852847,2017-11-09 15:20:25,90
1852848,2017-11-09 15:20:25,0
1852849,2017-11-09 15:20:25,0
1852850,2017-11-09 15:20:25,0
1852851,2017-11-09 15:20:25,18
1852852,2017-11-09 15:20:25,0
1852853,2017-11-09 15:20:25,0
1852854,2017-11-09 15:20:25,13
1852855,2017-11-09 15:20:25,17
1852856,2017-11-09 15:20:25,20
1852857,2017-11-09 15:20:25,0
1852858,2017-11-09 15:20:25,16
1852859,2017-11-09 15:20:25,0
1852860,2017-11-09 15:20:25,33
1852861,2017-11-09 15:20:25,42
1852862,2017-11-09 15:20:25,35
1852863,2017-11-09 15:20:25,0
1852864,2017-11-09 15:20:25,17
1852865,2017-11-09 15:20:25,18
1852866,2017-11-09 15:20:25,0
1852867,2017-11-09 15:20:25,10
1852868,2017-11-09 15:20:25,0
1852869,2017-11-09 15:20:25,0
1852870,2017-11-09 15:20:25,0
1852871,2017-11-09 15:20:25,0
1852872,2017-11-09 15:20:25,20
1852873,2017-11-09 15:20:25,0
1852874,2017-11-09 15:20:25,18
1852875,2017-11-09 15:20:25,18
1852876,2017-11-09 15:20:25,25
1852877,2017-11-09 15:20:25,24
1852878,2017-11-09 15:20:25,0
1852879,2017-11-09 15:20:25,22
1852880,2017-11-09 15:20:25,23
1852881,2017-11-09 15:20:25,0
1852882,2017-11-09 15:20:25,18
1852883,2017-11-09 15:20:25,90
1852884,2017-11-09 15:20:25,0
1852885,2017-11-09 15:20:25,22
1852886,2017-11-09 15:20:25,11
1852887,2017-11-09 15:20:25,0
1852888,2017-11-09 15:20:25,90
1852889,2017-11-09 15:20:25,35
1852890,2017-11-09 15:20:25,0
1852891,2017-11-09 15:20:25,9
1852892,2017-11-09 15:20:25,26
1852893,2017-11-09 15:20:25,0
1852894,2017-11-09 15:20:25,0
1852895,2017-11-09 15:20:25,18
1852896,2017-11-09 15:20:25,28
1852897,2017-11-09 15:20:25,6
1852898,2017-11-09 15:20:25,0
1852899,2017-11-09 15:20:25,0
1852900,2017-11-09 15:20:25,0
1852901,2017-11-09 15:20:25,15
1852902,2017-11-09 15:20:25,18
1852903,2017-11-09 15:20:25,17
1852904,2017-11-09 15:20:25,0
1852905,2017-11-09 15:20:25,0
1852906,2017-11-09 15:20:25,90
1852907,2017-11-09 15:20:25,0
1852908,2017-11-09 15:20:25,18
1852909,2017-11-09 15:20:25,21
1852910,2017-11-09 15:20:25,8
1852911,2017-11-09 15:20:25,10
1852912,2017-11-09 15:20:25,0
1852913,2017-11-09 15:20:25,0
1852914,2017-11-09 15:20:25,0
1852915,2017-11-09 15:20:25,18
1852916,2017-11-09 15:20:25,0
1852917,2017-11-09 15:20:25,0
1852918,2017-11-09 15:20:25,43
1852919,2017-11-09 15:20:25,0
1852920,2017-11-09 15:20:25,0
1852921,2017-11-09 15:20:25,0
1852922,2017-11-09 15:20:25,17
1852923,2017-11-09 15:20:25,0
1852924,2017-11-09 15:20:25,33
1852925,2017-11-09 15:20:25,1
1852926,2017-11-09 15:20:25,10
1852927,2017-11-09 15:20:25,20
1852928,2017-11-09 15:20:25,0
1852929,2017-11-09 15:20:25,0
1852930,2017-11-09 15:20:25,4
1852931,2017-11-09 15:20:25,90
1852932,2017-11-09 15:20:25,0
1852933,2017-11-09 15:20:25,20
1852934,2017-11-09 15:20:25,16
1852935,2017-11-09 15:20:25,0
1852936,2017-11-09 15:20:25,21
1852937,2017-11-09 15:20:25,0
1852938,2017-11-09 15:20:25,17
1852939,2017-11-09 15:20:25,23
1852940,2017-11-09 15:20:25,0
1852941,2017-11-09 15:20:25,90
1852942,2017-11-09 15:20:25,14
1852943,2017-11-09 15:20:25,33
1852944,2017-11-09 15:20:25,2
1852945,2017-11-09 15:20:25,20
1852946,2017-11-09 15:20:25,2
1852947,2017-11-09 15:20:25,4
1852948,2017-11-09 15:20:25,7
1852949,2017-11-09 15:20:25,21
1852950,2017-11-09 15:20:25,16
1852951,2017-11-09 15:20:25,0
1852952,2017-11-09 15:20:25,86
1852953,2017-11-09 15:20:25,0
1852954,2017-11-09 15:20:25,0
1852955,2017-11-09 15:20:25,17
1852956,2017-11-09 15:20:25,16
1852957,2017-11-09 15:20:25,0
1852958,2017-11-09 15:20:25,18
1852959,2017-11-09 15:20:25,0
1852960,2017-11-09 15:20:25,18
1852961,2017-11-09 15:20:25,0
1852962,2017-11-09 15:20:25,18
1852963,2017-11-09 15:20:25,0
1852964,2017-11-09 15:20:25,16
1852965,2017-11-09 15:20:25,21
1852966,2017-11-09 15:20:25,42
1852967,2017-11-09 15:20:25,26
1852968,2017-11-09 15:20:25,90
1852969,2017-11-09 15:20:25,0
1852970,2017-11-09 15:20:25,20
1852971,2017-11-09 15:20:25,21
1852972,2017-11-09 15:20:25,26
1852973,2017-11-09 15:20:25,18
1852974,2017-11-09 15:20:25,0
1852975,2017-11-09 15:20:25,48
1852976,2017-11-09 15:20:25,13
1852977,2017-11-09 15:20:25,0
1852978,2017-11-09 15:20:25,18
1852979,2017-11-09 15:20:25,44
1852980,2017-11-09 15:20:25,0
1852981,2017-11-09 15:20:25,36
1852982,2017-11-09 15:20:25,30
1852983,2017-11-09 15:20:25,0
1852984,2017-11-09 15:20:25,35
1852985,2017-11-09 15:20:25,9
1852986,2017-11-09 15:20:25,35
1852987,2017-11-09 15:20:25,90
1852988,2017-11-09 15:20:25,15
1852989,2017-11-09 15:20:25,12
1852990,2017-11-09 15:20:25,6
1852991,2017-11-09 15:20:25,15
1852992,2017-11-09 15:20:25,25
1852993,2017-11-09 15:20:25,0
1852994,2017-11-09 15:20:25,0
1852995,2017-11-09 15:20:25,19
1852996,2017-11-09 15:20:25,20
1852997,2017-11-09 15:20:25,0
1852998,2017-11-09 15:20:25,46
1852999,2017-11-09 15:20:25,20
1853000,2017-11-09 15:20:25,16
1853001,2017-11-09 15:20:25,0
1853002,2017-11-09 15:20:25,32
1853003,2017-11-09 15:20:25,90
1853004,2017-11-09 15:20:25,31
1853005,2017-11-09 15:20:25,0
1853006,2017-11-09 15:20:25,90
1853007,2017-11-09 15:20:25,22
1853008,2017-11-09 15:20:25,17
1853009,2017-11-09 15:20:25,0
1853010,2017-11-09 15:20:25,20
1853011,2017-11-09 15:20:25,0
1853012,2017-11-09 15:20:25,18
1853013,2017-11-09 15:20:25,13
1853014,2017-11-09 15:20:25,29
1853015,2017-11-09 15:20:25,30
1853016,2017-11-09 15:20:25,19
1853017,2017-11-09 15:20:25,18
1853018,2017-11-09 15:20:25,90
1853019,2017-11-09 15:20:25,21
1853020,2017-11-09 15:20:25,18
1853021,2017-11-09 15:20:25,4
1853022,2017-11-09 15:20:25,57
1853023,2017-11-09 15:20:25,0
1853024,2017-11-09 15:20:25,18
1853025,2017-11-09 15:20:25,90
1853026,2017-11-09 15:20:25,3
1853027,2017-11-09 15:20:25,20
1853028,2017-11-09 15:20:25,17
1853029,2017-11-09 15:20:25,0
1853030,2017-11-09 15:20:25,22
1853031,2017-11-09 15:20:25,11
1853032,2017-11-09 15:20:25,0
1853033,2017-11-09 15:20:25,34
1853034,2017-11-09 15:20:25,0
1853035,2017-11-09 15:20:25,14
1853036,2017-11-09 15:20:25,90
1853037,2017-11-09 15:20:25,0
1853038,2017-11-09 15:20:25,90
1853039,2017-11-09 15:20:25,42
1853040,2017-11-09 15:20:25,21
1853041,2017-11-09 15:20:25,21
1853042,2017-11-09 15:20:25,1
1853043,2017-11-09 15:20:25,10
1853044,2017-11-09 15:20:25,0
1853045,2017-11-09 15:20:25,27
1853046,2017-11-09 15:20:25,0
1853047,2017-11-09 15:20:25,0
1853048,2017-11-09 15:20:25,21
1853049,2017-11-09 15:20:25,5
1853050,2017-11-09 15:20:25,0
1853051,2017-11-09 15:20:25,13
1853052,2017-11-09 15:20:25,0
1853053,2017-11-09 15:20:25,23
1853054,2017-11-09 15:20:25,10
1853055,2017-11-09 15:20:25,2
1853056,2017-11-09 15:20:25,33
1853057,2017-11-09 15:20:25,51
1853058,2017-11-09 15:20:25,90
1853059,2017-11-09 15:20:25,0
1853060,2017-11-09 15:20:25,28
1853061,2017-11-09 15:20:25,28
1853062,2017-11-09 15:20:25,9
1853063,2017-11-09 15:20:25,15
1853064,2017-11-09 15:20:25,19
1853065,2017-11-09 15:20:25,90
1853066,2017-11-09 15:20:25,22
1853067,2017-11-09 15:20:25,0
1853068,2017-11-09 15:20:25,21
1853069,2017-11-09 15:20:25,15
1853070,2017-11-09 15:20:25,0
1853071,2017-11-09 15:20:25,0
1853072,2017-11-09 15:20:25,21
1853073,2017-11-09 15:20:25,0
1853074,2017-11-09 15:20:25,19
1853075,2017-11-09 15:20:25,28
1853076,2017-11-09 15:20:25,6
1853077,2017-11-09 15:20:25,22
1853078,2017-11-09 15:20:25,0
1853079,2017-11-09 15:20:25,20
1853080,2017-11-09 15:20:25,0
1853081,2017-11-09 15:20:25,17
1853082,2017-11-09 15:20:25,0
1853083,2017-11-09 15:20:25,16
1853084,2017-11-09 15:20:25,42
1853085,2017-11-09 15:20:25,41
1853086,2017-11-09 15:20:25,7
1853087,2017-11-09 15:20:25,22
1853088,2017-11-09 15:20:25,0
1853089,2017-11-09 15:20:25,17
1853090,2017-11-09 15:20:25,34
1853091,2017-11-09 15:20:25,19
1853092,2017-11-09 15:20:25,18
1853093,2017-11-09 15:20:25,0
1853094,2017-11-09 15:20:25,0
1853095,2017-11-09 15:20:25,25
1853096,2017-11-09 15:20:25,90
1853097,2017-11-09 15:20:25,22
1853098,2017-11-09 15:20:25,0
1853099,2017-11-09 15:20:25,0
1853100,2017-11-09 15:20:25,90
1853101,2017-11-09 15:20:25,24
1853102,2017-11-09 15:20:25,90
1853103,2017-11-09 15:20:25,10
1853104,2017-11-09 15:20:25,4
1853105,2017-11-09 15:20:25,0
1853106,2017-11-09 15:20:25,0
1853107,2017-11-09 15:20:25,42
1853108,2017-11-09 15:20:25,0
1853109,2017-11-09 15:20:25,37
1853110,2017-11-09 15:20:25,28
1853111,2017-11-09 15:20:25,46
1853112,2017-11-09 15:20:25,0
1853113,2017-11-09 15:20:25,0
1853114,2017-11-09 15:20:25,17
1853115,2017-11-09 15:20:25,90
1853116,2017-11-09 15:20:25,23
1853117,2017-11-09 15:20:25,0
1853118,2017-11-09 15:20:25,15
1853119,2017-11-09 15:20:25,24
1853120,2017-11-09 15:20:25,41
1853121,2017-11-09 15:20:25,19
1853122,2017-11-09 15:20:25,25
1853123,2017-11-09 15:20:25,21
1853124,2017-11-09 15:20:25,41
1853125,2017-11-09 15:20:25,20
1853126,2017-11-09 15:20:25,0
1853127,2017-11-09 15:20:25,32
1853128,2017-11-09 15:20:25,0
1853129,2017-11-09 15:20:25,42
1853130,2017-11-09 15:20:25,0
1853131,2017-11-09 15:20:25,0
1853132,2017-11-09 15:20:25,42
1853133,2017-11-09 15:20:25,0
1853134,2017-11-09 15:20:25,0
1853135,2017-11-09 15:20:25,35
1853136,2017-11-09 15:20:25,0
1853137,2017-11-09 15:20:25,1
1853138,2017-11-09 15:20:25,0
1853139,2017-11-09 15:20:25,21
1853140,2017-11-09 15:20:25,0
1853141,2017-11-09 15:20:25,8
1853142,2017-11-09 15:20:25,0
1853143,2017-11-09 15:20:25,22
1853144,2017-11-09 15:20:25,17
1853145,2017-11-09 15:20:25,0
1853146,2017-11-09 15:20:25,0
1853147,2017-11-09 15:20:25,0
1853148,2017-11-09 15:20:25,22
1853149,2017-11-09 15:20:25,0
1853150,2017-11-09 15:20:25,21
1853151,2017-11-09 15:20:25,18
1853152,2017-11-09 15:20:25,0
1853153,2017-11-09 15:20:25,0
1853154,2017-11-09 15:20:25,26
1853155,2017-11-09 15:20:25,41
1853156,2017-11-09 15:20:25,22
1853157,2017-11-09 15:20:25,17
1853158,2017-11-09 15:20:25,0
1853159,2017-11-09 15:20:25,6
1853160,2017-11-09 15:20:25,0
1853161,2017-11-09 15:20:25,19
1853162,2017-11-09 15:20:25,29
1853163,2017-11-09 15:20:25,6
1853164,2017-11-09 15:20:25,0
1853165,2017-11-09 15:20:25,0
1853166,2017-11-09 15:20:25,1
1853167,2017-11-09 15:20:25,21
1853168,2017-11-09 15:20:25,0
1853169,2017-11-09 15:20:25,14
1853170,2017-11-09 15:20:25,27
1853171,2017-11-09 15:20:25,19
1853172,2017-11-09 15:20:25,90
1853173,2017-11-09 15:20:25,8
1853174,2017-11-09 15:20:25,19
1853175,2017-11-09 15:20:25,26
1853176,2017-11-09 15:20:25,0
1853177,2017-11-09 15:20:25,27
1853178,2017-11-09 15:20:25,0
1853179,2017-11-09 15:20:25,73
1853180,2017-11-09 15:20:25,0
1853181,2017-11-09 15:20:25,0
1853182,2017-11-09 15:20:25,8
1853183,2017-11-09 15:20:25,0
1853184,2017-11-09 15:20:25,8
1853185,2017-11-09 15:20:25,0
1853186,2017-11-09 15:20:25,90
1853187,2017-11-09 15:20:25,0
1853188,2017-11-09 15:20:25,0
1853189,2017-11-09 15:20:25,0
1853190,2017-11-09 15:20:25,0
1853191,2017-11-09 15:20:25,9
1853192,2017-11-09 15:20:25,90
1853193,2017-11-09 15:20:25,24
1853194,2017-11-09 15:20:25,90
1853195,2017-11-09 15:20:25,0
1853196,2017-11-09 15:20:25,0
1853197,2017-11-09 15:20:25,90
1853198,2017-11-09 15:20:25,21
1853199,2017-11-09 15:20:25,0
1853200,2017-11-09 15:20:25,7
1853201,2017-11-09 15:20:25,4
1853202,2017-11-09 15:20:25,0
1853203,2017-11-09 15:20:25,24
1853204,2017-11-09 15:20:25,21
1853205,2017-11-09 15:20:25,46
1853206,2017-11-09 15:20:25,0
1853207,2017-11-09 15:20:25,0
1853208,2017-11-09 15:20:25,90
1853209,2017-11-09 15:20:25,0
1853210,2017-11-09 15:20:25,12
1853211,2017-11-09 15:20:25,0
1853212,2017-11-09 15:20:25,11
1853213,2017-11-09 15:20:25,19
1853214,2017-11-09 15:20:25,23
1853215,2017-11-09 15:20:25,90
1853216,2017-11-09 15:20:25,27
1853217,2017-11-09 15:20:25,33
1853218,2017-11-09 15:20:25,0
1853219,2017-11-09 15:20:25,16
1853220,2017-11-09 15:20:25,0
1853221,2017-11-09 15:20:25,0
1853222,2017-11-09 15:20:25,0
1853223,2017-11-09 15:20:25,0
1853224,2017-11-09 15:20:25,12
1853225,2017-11-09 15:20:25,12
1853226,2017-11-09 15:20:25,4
1853227,2017-11-09 15:20:25,0
1853228,2017-11-09 15:20:25,19
1853229,2017-11-09 15:20:25,0
1853230,2017-11-09 15:20:25,30
1853231,2017-11-09 15:20:25,26
1853232,2017-11-09 15:20:25,18
1853233,2017-11-09 15:20:25,0
1853234,2017-11-09 15:20:25,0
1853235,2017-11-09 15:20:25,1
1853236,2017-11-09 15:20:25,0
1853237,2017-11-09 15:20:25,27
1853238,2017-11-09 15:20:25,90
1853239,2017-11-09 15:20:25,26
1853240,2017-11-09 15:20:25,90
1853241,2017-11-09 15:20:25,35
1853242,2017-11-09 15:20:25,0
1853243,2017-11-09 15:20:25,72
1853244,2017-11-09 15:20:25,0
1853245,2017-11-09 15:20:25,0
1853246,2017-11-09 15:20:25,0
1853247,2017-11-09 15:20:25,20
1853248,2017-11-09 15:20:25,0
1853249,2017-11-09 15:20:25,23
1853250,2017-11-09 15:20:25,22
1853251,2017-11-09 15:20:25,33
1853252,2017-11-09 15:20:25,14
1853253,2017-11-09 15:20:25,90
1853254,2017-11-09 15:20:25,5
1853255,2017-11-09 15:20:25,20
1853256,2017-11-09 15:20:25,35
1853257,2017-11-09 15:20:25,25
1853258,2017-11-09 15:20:25,0
1853259,2017-11-09 15:20:25,27
1853260,2017-11-09 15:20:25,21
1853261,2017-11-09 15:20:25,4
1853262,2017-11-09 15:20:25,22
1853263,2017-11-09 15:20:25,17
1853264,2017-11-09 15:20:25,30
1853265,2017-11-09 15:20:25,0
1853266,2017-11-09 15:20:25,0
1853267,2017-11-09 15:20:25,0
1853268,2017-11-09 15:20:25,0
1853269,2017-11-09 15:20:25,0
1853270,2017-11-09 15:20:25,17
1853271,2017-11-09 15:20:25,21
1853272,2017-11-09 15:20:25,16
1853273,2017-11-09 15:20:25,0
1853274,2017-11-09 15:20:25,24
1853275,2017-11-09 15:20:25,1
1853276,2017-11-09 15:20:25,0
1853277,2017-11-09 15:20:25,0
1853278,2017-11-09 15:20:25,20
1853279,2017-11-09 15:20:25,21
1853280,2017-11-09 15:20:25,7
1853281,2017-11-09 15:20:25,0
1853282,2017-11-09 15:20:25,0
1853283,2017-11-09 15:20:25,12
1853284,2017-11-09 15:20:25,15
1853285,2017-11-09 15:20:25,23
1853286,2017-11-09 15:20:25,0
1853287,2017-11-09 15:20:25,29
1853288,2017-11-09 15:20:25,22
1853289,2017-11-09 15:20:25,28
1853290,2017-11-09 15:20:25,20
1853291,2017-11-09 15:20:25,0
1853292,2017-11-09 15:20:25,28
1853293,2017-11-09 15:20:25,0
1853294,2017-11-09 15:20:25,23
1853295,2017-11-09 15:20:25,6
1853296,2017-11-09 15:20:25,19
1853297,2017-11-09 15:20:25,11
1853298,2017-11-09 15:20:25,15
1853299,2017-11-09 15:20:25,22
1853300,2017-11-09 15:20:25,33
1853301,2017-11-09 15:20:25,32
1853302,2017-11-09 15:20:25,0
1853303,2017-11-09 15:20:25,24
1853304,2017-11-09 15:20:25,0
1853305,2017-11-09 15:20:25,0
1853306,2017-11-09 15:20:25,23
1853307,2017-11-09 15:20:25,19
1853308,2017-11-09 15:20:25,25
1853309,2017-11-09 15:20:25,3
1853310,2017-11-09 15:20:25,19
1853311,2017-11-09 15:20:25,21
1853312,2017-11-09 15:20:25,0
1853313,2017-11-09 15:20:25,0
1853314,2017-11-09 15:20:25,22
1853315,2017-11-09 15:20:25,13
1853316,2017-11-09 15:20:25,21
1853317,2017-11-09 15:20:25,24
1853318,2017-11-09 15:20:25,18
1853319,2017-11-09 15:20:25,18
1853320,2017-11-09 15:20:25,0
1853321,2017-11-09 15:20:25,19
1853322,2017-11-09 15:20:25,0
1853323,2017-11-09 15:20:25,17
1853324,2017-11-09 15:20:25,0
1853325,2017-11-09 15:20:25,19
1853326,2017-11-09 15:20:25,0
1853327,2017-11-09 15:20:25,22
1853328,2017-11-09 15:20:25,0
1853329,2017-11-09 15:20:25,0
1853330,2017-11-09 15:20:25,0
1853331,2017-11-09 15:20:25,90
1853332,2017-11-09 15:20:25,20
1853333,2017-11-09 15:20:25,36
1853334,2017-11-09 15:20:25,0
1853335,2017-11-09 15:20:25,24
1853336,2017-11-09 15:20:25,90
1853337,2017-11-09 15:20:25,23
1853338,2017-11-09 15:20:25,25
1853339,2017-11-09 15:20:25,22
1853340,2017-11-09 15:20:25,32
1853341,2017-11-09 15:20:25,21
1853342,2017-11-09 15:20:25,0
1853343,2017-11-09 15:20:25,0
1853344,2017-11-09 15:20:25,28
1853345,2017-11-09 15:20:25,0
1853346,2017-11-09 15:20:25,0
1853347,2017-11-09 15:20:25,0
1853348,2017-11-09 15:20:25,0
1853349,2017-11-09 15:20:25,0
1853350,2017-11-09 15:20:25,0
1853351,2017-11-09 15:20:25,18
1853352,2017-11-09 15:20:25,0
1853353,2017-11-09 15:20:25,8
1853354,2017-11-09 15:20:25,23
1853355,2017-11-09 15:20:25,18
1853356,2017-11-09 15:20:25,14
1853357,2017-11-09 15:20:25,0
1853358,2017-11-09 15:20:25,13
1853359,2017-11-09 15:20:25,20
1853360,2017-11-09 15:20:25,29
1853361,2017-11-09 15:20:25,21
1853362,2017-11-09 15:20:25,0
1853363,2017-11-09 15:20:25,21
1853364,2017-11-09 15:20:25,19
1853365,2017-11-09 15:20:25,25
1853366,2017-11-09 15:20:25,0
1853367,2017-11-09 15:20:25,18
1853368,2017-11-09 15:20:25,12
1853369,2017-11-09 15:20:25,0
1853370,2017-11-09 15:20:25,18
1853371,2017-11-09 15:20:25,33
1853372,2017-11-09 15:20:25,0
1853373,2017-11-09 15:20:25,0
1853374,2017-11-09 15:20:25,11
1853375,2017-11-09 15:20:25,1
1853376,2017-11-09 15:20:25,23
1853377,2017-11-09 15:20:25,18
1853378,2017-11-09 15:20:25,22
1853379,2017-11-09 15:20:25,0
1853380,2017-11-09 15:20:25,0
1853381,2017-11-09 15:20:25,0
1853382,2017-11-09 15:20:25,19
1853383,2017-11-09 15:20:25,0
1853384,2017-11-09 15:20:25,20
1853385,2017-11-09 15:20:25,20
1853386,2017-11-09 15:20:25,17
1853387,2017-11-09 15:20:25,0
1853388,2017-11-09 15:20:25,0
1853389,2017-11-09 15:20:25,9
1853390,2017-11-09 15:20:25,25
1853391,2017-11-09 15:20:25,24
1853392,2017-11-09 15:20:25,90
1853393,2017-11-09 15:20:25,15
1853394,2017-11-09 15:20:25,0
1853395,2017-11-09 15:20:25,0
1853396,2017-11-09 15:20:25,20
1853397,2017-11-09 15:20:25,0
1853398,2017-11-09 15:20:25,0
